"Time","B_1 - I45","B_2 - I45","B_3 - I45","B_4 - I45","Center - I45","B_1 - I49","B_2 - I49","B_3 - I49","B_4 - I49","Center - I49","B_1 - I50","B_2 - I50","B_3 - I50","B_4 - I50","Center - I50","B_1 - I51","B_2 - I51","B_3 - I51","B_4 - I51","Center - I51","B_1 - I52","B_2 - I52","B_3 - I52","B_4 - I52","Center - I52","B_1 - I53","B_2 - I53","B_3 - I53","B_4 - I53","Center - I53","B_1 - I54","B_2 - I54","B_3 - I54","B_4 - I54","Center - I54","B_1 - I55","B_2 - I55","B_3 - I55","B_4 - I55","Center - I55","B_1 - I56","B_2 - I56","B_3 - I56","B_4 - I56","Center - I56","B_1 - I57","B_2 - I57","B_3 - I57","B_4 - I57","Center - I57","B_1 - I58","B_2 - I58","B_3 - I58","B_4 - I58","Center - I58","RPM "
2026-08-20 15:00:00,0.116 Mpa,0.118 Mpa,0.117 Mpa,0.117 Mpa,0.0149 Mpa,0.118 Mpa,0.115 Mpa,0.118 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.118 Mpa,0.121 Mpa,0.118 Mpa,0 Mpa,0.114 Mpa,0.117 Mpa,0.114 Mpa,0.115 Mpa,,0.116 Mpa,0.114 Mpa,0.116 Mpa,0.180 Mpa,0 Mpa,0.114 Mpa,0.115 Mpa,0.112 Mpa,0.115 Mpa,0 Mpa,0.129 Mpa,0.128 Mpa,0.128 Mpa,0.128 Mpa,0 Mpa,0.129 Mpa,0.129 Mpa,0.133 Mpa,0.127 Mpa,0 Mpa,0.115 Mpa,0.118 Mpa,0.116 Mpa,1.01 Mpa,0.0155 Mpa,0.123 Mpa,0.120 Mpa,0.124 Mpa,0.120 Mpa,0 Mpa,0.120 Mpa,0.121 Mpa,0.926 Mpa,0.122 Mpa,0 Mpa,1681 RPM
2026-08-20 17:00:00,,,,,,0.112 Mpa,0.111 Mpa,0.112 Mpa,1.02 Mpa,0 Mpa,0.120 Mpa,0.117 Mpa,0.120 Mpa,0.117 Mpa,0 Mpa,0.117 Mpa,0.121 Mpa,0.117 Mpa,0.120 Mpa,,0.121 Mpa,0.119 Mpa,0.120 Mpa,0.165 Mpa,0 Mpa,0.121 Mpa,0.121 Mpa,0.119 Mpa,0.121 Mpa,0 Mpa,0.126 Mpa,0.124 Mpa,0.125 Mpa,0.125 Mpa,0 Mpa,0.125 Mpa,0.125 Mpa,0.128 Mpa,0.123 Mpa,0 Mpa,0.123 Mpa,0.127 Mpa,0.124 Mpa,1.02 Mpa,0 Mpa,0.124 Mpa,0.122 Mpa,0.125 Mpa,0.121 Mpa,0.00669 Mpa,0.120 Mpa,0.120 Mpa,0.928 Mpa,0.121 Mpa,0 Mpa,1628 RPM
2026-08-20 19:00:00,,,,,,0.119 Mpa,0.117 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.116 Mpa,0.119 Mpa,0.116 Mpa,0 Mpa,0.121 Mpa,0.125 Mpa,0.120 Mpa,0.123 Mpa,,0.117 Mpa,0.115 Mpa,0.116 Mpa,0.129 Mpa,0 Mpa,0.117 Mpa,0.116 Mpa,0.116 Mpa,0.117 Mpa,0 Mpa,0.129 Mpa,0.127 Mpa,0.128 Mpa,0.127 Mpa,0 Mpa,0.131 Mpa,0.132 Mpa,0.135 Mpa,0.130 Mpa,0 Mpa,0.117 Mpa,0.119 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.125 Mpa,0.123 Mpa,0.126 Mpa,0.122 Mpa,0 Mpa,0.125 Mpa,0.125 Mpa,0.909 Mpa,0.126 Mpa,0 Mpa,1752 RPM
2026-08-20 21:00:00,0.115 Mpa,0.113 Mpa,0.116 Mpa,0.116 Mpa,0 Mpa,0.119 Mpa,0.117 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.120 Mpa,0.117 Mpa,0.120 Mpa,0.116 Mpa,0 Mpa,0.121 Mpa,0.125 Mpa,0.120 Mpa,0.123 Mpa,,0.119 Mpa,0.115 Mpa,0.118 Mpa,0.266 Mpa,0 Mpa,0.118 Mpa,0.118 Mpa,0.117 Mpa,0.119 Mpa,0 Mpa,0.130 Mpa,0.128 Mpa,0.129 Mpa,0.128 Mpa,0 Mpa,0.127 Mpa,0.128 Mpa,0.131 Mpa,0.127 Mpa,0 Mpa,0.117 Mpa,0.118 Mpa,0.118 Mpa,1.02 Mpa,0 Mpa,0.125 Mpa,0.123 Mpa,0.126 Mpa,0.122 Mpa,0 Mpa,0.124 Mpa,0.124 Mpa,0.902 Mpa,0.125 Mpa,0 Mpa,1743 RPM
2026-08-20 23:00:00,0.109 Mpa,0.108 Mpa,0.109 Mpa,0.112 Mpa,0.0160 Mpa,0.116 Mpa,0.113 Mpa,0.116 Mpa,1.02 Mpa,0 Mpa,0.118 Mpa,0.116 Mpa,0.118 Mpa,0.115 Mpa,0 Mpa,0.124 Mpa,0.130 Mpa,0.124 Mpa,0.128 Mpa,,0.115 Mpa,0.112 Mpa,0.114 Mpa,0.374 Mpa,0.0264 Mpa,0.119 Mpa,0.119 Mpa,0.118 Mpa,0.120 Mpa,0 Mpa,0.126 Mpa,0.125 Mpa,0.126 Mpa,0.125 Mpa,0 Mpa,0.127 Mpa,0.128 Mpa,0.131 Mpa,0.126 Mpa,0 Mpa,0.115 Mpa,0.116 Mpa,0.117 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.120 Mpa,0.124 Mpa,0.120 Mpa,0 Mpa,0.125 Mpa,0.125 Mpa,0.879 Mpa,0.126 Mpa,0 Mpa,1575 RPM
2026-08-21 01:00:00,,,,,,0.116 Mpa,0.116 Mpa,0.117 Mpa,0.993 Mpa,0.0453 Mpa,0.121 Mpa,0.118 Mpa,0.122 Mpa,0.118 Mpa,0 Mpa,0.108 Mpa,0.110 Mpa,0.108 Mpa,0.110 Mpa,,0.117 Mpa,0.114 Mpa,0.116 Mpa,0.190 Mpa,0 Mpa,0.120 Mpa,0.120 Mpa,0.119 Mpa,0.121 Mpa,0 Mpa,0.118 Mpa,0.118 Mpa,0.117 Mpa,0.117 Mpa,0 Mpa,0.118 Mpa,0.119 Mpa,0.121 Mpa,0.118 Mpa,0.0154 Mpa,0.120 Mpa,0.122 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.124 Mpa,0.123 Mpa,0.126 Mpa,0.122 Mpa,0 Mpa,0.123 Mpa,0.124 Mpa,0.882 Mpa,0.125 Mpa,0.00815 Mpa,1392 RPM
2026-08-21 03:00:00,,,,,,0.118 Mpa,0.117 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.119 Mpa,0.122 Mpa,0.119 Mpa,0 Mpa,0.113 Mpa,0.115 Mpa,0.113 Mpa,0.114 Mpa,,0.115 Mpa,0.112 Mpa,0.114 Mpa,0.264 Mpa,0 Mpa,0.117 Mpa,0.117 Mpa,0.115 Mpa,0.117 Mpa,0.00829 Mpa,0.122 Mpa,0.121 Mpa,0.122 Mpa,0.122 Mpa,0 Mpa,0.122 Mpa,0.124 Mpa,0.123 Mpa,0.121 Mpa,0.0243 Mpa,0.114 Mpa,0.117 Mpa,0.115 Mpa,1.02 Mpa,0 Mpa,0.123 Mpa,0.123 Mpa,0.125 Mpa,0.122 Mpa,0 Mpa,0.109 Mpa,0.110 Mpa,0.998 Mpa,0.110 Mpa,0 Mpa,1513 RPM
2026-08-21 05:00:00,,,,,,0.117 Mpa,0.114 Mpa,0.117 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.119 Mpa,0.121 Mpa,0.118 Mpa,0 Mpa,0.123 Mpa,0.127 Mpa,0.122 Mpa,0.125 Mpa,,0.109 Mpa,0.107 Mpa,0.107 Mpa,0.183 Mpa,0 Mpa,0.121 Mpa,0.120 Mpa,0.119 Mpa,0.121 Mpa,0 Mpa,0.119 Mpa,0.119 Mpa,0.119 Mpa,0.119 Mpa,0 Mpa,0.118 Mpa,0.119 Mpa,0.120 Mpa,0.117 Mpa,0 Mpa,0.118 Mpa,0.121 Mpa,0.120 Mpa,1.01 Mpa,0.00729 Mpa,0.118 Mpa,0.119 Mpa,0.120 Mpa,0.118 Mpa,0.0232 Mpa,0.121 Mpa,0.121 Mpa,0.920 Mpa,0.122 Mpa,0 Mpa,1475 RPM
2026-08-21 07:00:00,,,,,,0.122 Mpa,0.119 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.119 Mpa,0.121 Mpa,0.118 Mpa,0 Mpa,0.118 Mpa,0.122 Mpa,0.118 Mpa,0.120 Mpa,,0.117 Mpa,0.114 Mpa,0.115 Mpa,0.104 Mpa,0 Mpa,0.122 Mpa,0.122 Mpa,0.121 Mpa,0.123 Mpa,0 Mpa,0.130 Mpa,0.129 Mpa,0.129 Mpa,0.129 Mpa,0 Mpa,0.124 Mpa,0.125 Mpa,0.126 Mpa,0.123 Mpa,0 Mpa,0.120 Mpa,0.123 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.103 Mpa,0.104 Mpa,0.104 Mpa,0.104 Mpa,0 Mpa,0.123 Mpa,0.123 Mpa,0.872 Mpa,0.124 Mpa,0 Mpa,1660 RPM
2026-08-21 09:00:00,,,,,,0.124 Mpa,0.120 Mpa,0.124 Mpa,1.02 Mpa,0 Mpa,0.124 Mpa,0.121 Mpa,0.124 Mpa,0.120 Mpa,0 Mpa,0.125 Mpa,0.129 Mpa,0.125 Mpa,0.127 Mpa,,0.117 Mpa,0.116 Mpa,0.116 Mpa,0.0692 Mpa,0 Mpa,0.120 Mpa,0.121 Mpa,0.119 Mpa,0.122 Mpa,0 Mpa,0.127 Mpa,0.125 Mpa,0.126 Mpa,0.126 Mpa,0 Mpa,0.132 Mpa,0.133 Mpa,0.136 Mpa,0.131 Mpa,0 Mpa,0.124 Mpa,0.128 Mpa,0.126 Mpa,1.02 Mpa,0 Mpa,0.128 Mpa,0.126 Mpa,0.129 Mpa,0.125 Mpa,0 Mpa,0.126 Mpa,0.126 Mpa,0.879 Mpa,0.127 Mpa,0 Mpa,1731 RPM
2026-08-21 11:00:00,,,,,,0.119 Mpa,0.116 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.124 Mpa,0.121 Mpa,0.124 Mpa,0.121 Mpa,0 Mpa,0.122 Mpa,0.126 Mpa,0.122 Mpa,0.124 Mpa,,0.122 Mpa,0.119 Mpa,0.122 Mpa,0.299 Mpa,0 Mpa,0.117 Mpa,0.118 Mpa,0.115 Mpa,0.119 Mpa,0.00768 Mpa,0.132 Mpa,0.130 Mpa,0.131 Mpa,0.130 Mpa,0.0154 Mpa,0.121 Mpa,0.121 Mpa,0.123 Mpa,0.120 Mpa,0 Mpa,0.121 Mpa,0.124 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.131 Mpa,0.130 Mpa,0.133 Mpa,0.129 Mpa,0 Mpa,0.125 Mpa,0.125 Mpa,0.879 Mpa,0.126 Mpa,0.00534 Mpa,1755 RPM
2026-08-21 13:00:00,,,,,,0.120 Mpa,0.117 Mpa,0.120 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.120 Mpa,0.122 Mpa,0.119 Mpa,0 Mpa,0.124 Mpa,0.129 Mpa,0.124 Mpa,0.127 Mpa,,0.114 Mpa,0.112 Mpa,0.113 Mpa,0.400 Mpa,0 Mpa,0.122 Mpa,0.121 Mpa,0.121 Mpa,0.122 Mpa,0 Mpa,0.122 Mpa,0.121 Mpa,0.122 Mpa,0.122 Mpa,0 Mpa,0.129 Mpa,0.130 Mpa,0.132 Mpa,0.128 Mpa,0 Mpa,0.124 Mpa,0.128 Mpa,0.125 Mpa,1.02 Mpa,0 Mpa,0.128 Mpa,0.126 Mpa,0.130 Mpa,0.126 Mpa,0.00748 Mpa,0.126 Mpa,0.126 Mpa,0.882 Mpa,0.127 Mpa,0 Mpa,1756 RPM
2026-08-21 15:00:00,0.110 Mpa,0.114 Mpa,0.110 Mpa,0.114 Mpa,0.0741 Mpa,0.118 Mpa,0.115 Mpa,0.118 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.118 Mpa,0.120 Mpa,0.118 Mpa,0 Mpa,0.119 Mpa,0.123 Mpa,0.119 Mpa,0.121 Mpa,,0.118 Mpa,0.116 Mpa,0.117 Mpa,0.116 Mpa,0 Mpa,0.120 Mpa,0.120 Mpa,0.119 Mpa,0.121 Mpa,0 Mpa,0.124 Mpa,0.123 Mpa,0.123 Mpa,0.123 Mpa,0 Mpa,0.125 Mpa,0.126 Mpa,0.128 Mpa,0.124 Mpa,0 Mpa,0.111 Mpa,0.111 Mpa,0.111 Mpa,0.976 Mpa,0.0866 Mpa,0.126 Mpa,0.125 Mpa,0.128 Mpa,0.124 Mpa,0 Mpa,0.125 Mpa,0.125 Mpa,0.882 Mpa,0.126 Mpa,0 Mpa,1740 RPM
2026-08-21 17:00:00,,,,,,0.118 Mpa,0.116 Mpa,0.118 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.116 Mpa,0.119 Mpa,0.116 Mpa,0 Mpa,0.118 Mpa,0.121 Mpa,0.118 Mpa,0.120 Mpa,,0.118 Mpa,0.117 Mpa,0.118 Mpa,0.398 Mpa,0 Mpa,0.119 Mpa,0.119 Mpa,0.116 Mpa,0.119 Mpa,0 Mpa,0.121 Mpa,0.119 Mpa,0.120 Mpa,0.120 Mpa,0 Mpa,0.125 Mpa,0.126 Mpa,0.129 Mpa,0.125 Mpa,0 Mpa,0.117 Mpa,0.119 Mpa,0.117 Mpa,1.01 Mpa,0.00997 Mpa,0.122 Mpa,0.121 Mpa,0.123 Mpa,0.120 Mpa,0.00623 Mpa,0.118 Mpa,0.119 Mpa,0.941 Mpa,0.120 Mpa,0 Mpa,1549 RPM
2026-08-21 19:00:00,,,,,,0.118 Mpa,0.116 Mpa,0.118 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.119 Mpa,0.122 Mpa,0.119 Mpa,0 Mpa,0.119 Mpa,0.124 Mpa,0.119 Mpa,0.122 Mpa,,0.118 Mpa,0.116 Mpa,0.117 Mpa,0.264 Mpa,0 Mpa,0.118 Mpa,0.118 Mpa,0.117 Mpa,0.119 Mpa,0 Mpa,0.132 Mpa,0.133 Mpa,0.132 Mpa,0.131 Mpa,0 Mpa,0.128 Mpa,0.129 Mpa,0.132 Mpa,0.127 Mpa,0 Mpa,0.127 Mpa,0.130 Mpa,0.128 Mpa,1.02 Mpa,0 Mpa,0.120 Mpa,0.121 Mpa,0.122 Mpa,0.120 Mpa,0 Mpa,0.118 Mpa,0.117 Mpa,0.934 Mpa,0.119 Mpa,0 Mpa,1743 RPM
2026-08-21 21:00:00,0.111 Mpa,0.112 Mpa,0.110 Mpa,0.113 Mpa,0 Mpa,0.118 Mpa,0.116 Mpa,0.118 Mpa,1.02 Mpa,0 Mpa,0.120 Mpa,0.118 Mpa,0.120 Mpa,0.117 Mpa,0 Mpa,0.111 Mpa,0.114 Mpa,0.111 Mpa,0.113 Mpa,,0.119 Mpa,0.117 Mpa,0.119 Mpa,0.291 Mpa,0 Mpa,0.121 Mpa,0.121 Mpa,0.119 Mpa,0.122 Mpa,0 Mpa,0.131 Mpa,0.129 Mpa,0.129 Mpa,0.128 Mpa,0 Mpa,0.127 Mpa,0.128 Mpa,0.131 Mpa,0.126 Mpa,0 Mpa,0.130 Mpa,0.132 Mpa,0.131 Mpa,1.02 Mpa,0 Mpa,0.127 Mpa,0.125 Mpa,0.128 Mpa,0.124 Mpa,0 Mpa,0.122 Mpa,0.121 Mpa,0.906 Mpa,0.122 Mpa,0 Mpa,1725 RPM
2026-08-21 23:00:00,0.120 Mpa,0.121 Mpa,0.120 Mpa,0.121 Mpa,0.00630 Mpa,0.119 Mpa,0.116 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.117 Mpa,0.120 Mpa,0.116 Mpa,0.00833 Mpa,0.124 Mpa,0.127 Mpa,0.124 Mpa,0.126 Mpa,,0.119 Mpa,0.116 Mpa,0.118 Mpa,0.538 Mpa,0.0271 Mpa,0.121 Mpa,0.121 Mpa,0.119 Mpa,0.122 Mpa,0 Mpa,0.132 Mpa,0.131 Mpa,0.130 Mpa,0.130 Mpa,0 Mpa,0.120 Mpa,0.121 Mpa,0.122 Mpa,0.120 Mpa,0.0166 Mpa,0.125 Mpa,0.127 Mpa,0.126 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.119 Mpa,0.121 Mpa,0.118 Mpa,0.0170 Mpa,0.126 Mpa,0.127 Mpa,0.890 Mpa,0.128 Mpa,0 Mpa,1629 RPM
2026-08-22 01:00:00,0.139 Mpa,0.140 Mpa,0.140 Mpa,0.142 Mpa,0 Mpa,0.118 Mpa,0.116 Mpa,0.118 Mpa,0.992 Mpa,0.0256 Mpa,0.121 Mpa,0.118 Mpa,0.120 Mpa,0.118 Mpa,0 Mpa,0.106 Mpa,0.109 Mpa,0.106 Mpa,0.108 Mpa,,0.120 Mpa,0.118 Mpa,0.119 Mpa,0.556 Mpa,0 Mpa,0.120 Mpa,0.121 Mpa,0.119 Mpa,0.122 Mpa,0 Mpa,0.130 Mpa,0.128 Mpa,0.128 Mpa,0.128 Mpa,0 Mpa,0.127 Mpa,0.129 Mpa,0.131 Mpa,0.127 Mpa,0 Mpa,0.130 Mpa,0.133 Mpa,0.131 Mpa,1.02 Mpa,0 Mpa,0.124 Mpa,0.123 Mpa,0.125 Mpa,0.123 Mpa,0 Mpa,0.123 Mpa,0.123 Mpa,0.881 Mpa,0.124 Mpa,0.0124 Mpa,1630 RPM
2026-08-22 03:00:00,0.143 Mpa,0.145 Mpa,0.145 Mpa,0.146 Mpa,0 Mpa,0.128 Mpa,0.125 Mpa,0.129 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.118 Mpa,0.120 Mpa,0.117 Mpa,0 Mpa,0.107 Mpa,0.107 Mpa,0.107 Mpa,0.107 Mpa,,0.119 Mpa,0.116 Mpa,0.118 Mpa,0.836 Mpa,0 Mpa,0.119 Mpa,0.120 Mpa,0.118 Mpa,0.120 Mpa,0 Mpa,0.134 Mpa,0.134 Mpa,0.133 Mpa,0.132 Mpa,0 Mpa,0.130 Mpa,0.130 Mpa,0.133 Mpa,0.128 Mpa,0 Mpa,0.126 Mpa,0.131 Mpa,0.128 Mpa,1.02 Mpa,0 Mpa,0.123 Mpa,0.122 Mpa,0.125 Mpa,0.122 Mpa,0 Mpa,0.120 Mpa,0.120 Mpa,0.933 Mpa,0.121 Mpa,0 Mpa,1715 RPM
2026-08-22 05:00:00,0.135 Mpa,0.137 Mpa,0.137 Mpa,0.138 Mpa,0 Mpa,0.122 Mpa,0.119 Mpa,0.122 Mpa,1.01 Mpa,0.00937 Mpa,0.119 Mpa,0.116 Mpa,0.118 Mpa,0.115 Mpa,0 Mpa,0.112 Mpa,0.114 Mpa,0.112 Mpa,0.114 Mpa,,0.119 Mpa,0.117 Mpa,0.118 Mpa,1.02 Mpa,0 Mpa,0.110 Mpa,0.111 Mpa,0.108 Mpa,0.111 Mpa,0 Mpa,0.128 Mpa,0.126 Mpa,0.126 Mpa,0.126 Mpa,0 Mpa,0.126 Mpa,0.127 Mpa,0.130 Mpa,0.126 Mpa,0 Mpa,0.123 Mpa,0.127 Mpa,0.124 Mpa,1.01 Mpa,0.00617 Mpa,0.125 Mpa,0.125 Mpa,0.128 Mpa,0.124 Mpa,0.00526 Mpa,0.121 Mpa,0.121 Mpa,0.924 Mpa,0.122 Mpa,0.00533 Mpa,1599 RPM
2026-08-22 07:00:00,0.138 Mpa,0.140 Mpa,0.139 Mpa,0.140 Mpa,0 Mpa,0.122 Mpa,0.120 Mpa,0.123 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.117 Mpa,0.119 Mpa,0.116 Mpa,0 Mpa,0.119 Mpa,0.121 Mpa,0.119 Mpa,0.121 Mpa,,0.121 Mpa,0.118 Mpa,0.120 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.122 Mpa,0.119 Mpa,0.122 Mpa,0 Mpa,0.131 Mpa,0.129 Mpa,0.130 Mpa,0.129 Mpa,0 Mpa,0.130 Mpa,0.131 Mpa,0.134 Mpa,0.129 Mpa,0 Mpa,0.123 Mpa,0.128 Mpa,0.124 Mpa,1.02 Mpa,0 Mpa,0.130 Mpa,0.129 Mpa,0.132 Mpa,0.129 Mpa,0 Mpa,0.125 Mpa,0.126 Mpa,0.877 Mpa,0.127 Mpa,0 Mpa,1751 RPM
2026-08-22 09:00:00,0.135 Mpa,0.138 Mpa,0.136 Mpa,0.138 Mpa,0 Mpa,0.122 Mpa,0.119 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.122 Mpa,0.120 Mpa,0.122 Mpa,0.120 Mpa,0 Mpa,0.118 Mpa,0.119 Mpa,0.118 Mpa,0.119 Mpa,,0.121 Mpa,0.119 Mpa,0.120 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.121 Mpa,0.120 Mpa,0.122 Mpa,0 Mpa,0.131 Mpa,0.130 Mpa,0.130 Mpa,0.129 Mpa,0 Mpa,0.130 Mpa,0.131 Mpa,0.134 Mpa,0.130 Mpa,0 Mpa,0.126 Mpa,0.132 Mpa,0.127 Mpa,1.02 Mpa,0 Mpa,0.128 Mpa,0.128 Mpa,0.130 Mpa,0.126 Mpa,0 Mpa,0.124 Mpa,0.124 Mpa,0.896 Mpa,0.125 Mpa,0 Mpa,1759 RPM
2026-08-22 11:00:00,0.132 Mpa,0.135 Mpa,0.133 Mpa,0.134 Mpa,0 Mpa,0.122 Mpa,0.119 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.119 Mpa,0.121 Mpa,0.118 Mpa,0 Mpa,0.125 Mpa,0.129 Mpa,0.125 Mpa,0.127 Mpa,,0.119 Mpa,0.117 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.115 Mpa,0.115 Mpa,0.113 Mpa,0.116 Mpa,0 Mpa,0.129 Mpa,0.129 Mpa,0.128 Mpa,0.128 Mpa,0.00677 Mpa,0.129 Mpa,0.131 Mpa,0.134 Mpa,0.130 Mpa,0 Mpa,0.122 Mpa,0.124 Mpa,0.123 Mpa,1.02 Mpa,0 Mpa,0.126 Mpa,0.125 Mpa,0.127 Mpa,0.123 Mpa,0 Mpa,0.122 Mpa,0.122 Mpa,0.922 Mpa,0.124 Mpa,0 Mpa,1727 RPM
2026-08-22 13:00:00,0.132 Mpa,0.133 Mpa,0.134 Mpa,0.133 Mpa,0 Mpa,0.118 Mpa,0.116 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.118 Mpa,0.121 Mpa,0.118 Mpa,0 Mpa,0.121 Mpa,0.124 Mpa,0.120 Mpa,0.122 Mpa,,0.116 Mpa,0.113 Mpa,0.116 Mpa,1.02 Mpa,0 Mpa,0.123 Mpa,0.122 Mpa,0.121 Mpa,0.123 Mpa,0 Mpa,0.126 Mpa,0.125 Mpa,0.126 Mpa,0.124 Mpa,0.0110 Mpa,0.127 Mpa,0.128 Mpa,0.131 Mpa,0.127 Mpa,0 Mpa,0.124 Mpa,0.127 Mpa,0.125 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.121 Mpa,0.122 Mpa,0.120 Mpa,0.0112 Mpa,0.125 Mpa,0.125 Mpa,0.897 Mpa,0.126 Mpa,0 Mpa,1733 RPM
2026-08-22 15:00:00,0.130 Mpa,0.132 Mpa,0.131 Mpa,0.131 Mpa,0 Mpa,0.120 Mpa,0.117 Mpa,0.120 Mpa,1.02 Mpa,0 Mpa,0.120 Mpa,0.117 Mpa,0.119 Mpa,0.116 Mpa,0 Mpa,0.119 Mpa,0.123 Mpa,0.119 Mpa,0.121 Mpa,,0.116 Mpa,0.114 Mpa,0.115 Mpa,1.02 Mpa,0 Mpa,0.117 Mpa,0.117 Mpa,0.115 Mpa,0.118 Mpa,0 Mpa,0.126 Mpa,0.126 Mpa,0.125 Mpa,0.125 Mpa,0 Mpa,0.132 Mpa,0.133 Mpa,0.137 Mpa,0.131 Mpa,0 Mpa,0.124 Mpa,0.128 Mpa,0.125 Mpa,1.01 Mpa,0.00858 Mpa,0.124 Mpa,0.123 Mpa,0.126 Mpa,0.122 Mpa,0 Mpa,0.126 Mpa,0.127 Mpa,0.830 Mpa,0.128 Mpa,0 Mpa,1718 RPM
2026-08-22 17:00:00,0.127 Mpa,0.128 Mpa,0.128 Mpa,0.128 Mpa,0 Mpa,0.117 Mpa,0.114 Mpa,0.117 Mpa,1.00 Mpa,0 Mpa,0.123 Mpa,0.120 Mpa,0.123 Mpa,0.120 Mpa,0 Mpa,0.117 Mpa,0.122 Mpa,0.117 Mpa,0.120 Mpa,,0.115 Mpa,0.114 Mpa,0.115 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.119 Mpa,0.117 Mpa,0.119 Mpa,0 Mpa,0.122 Mpa,0.122 Mpa,0.120 Mpa,0.121 Mpa,0 Mpa,0.124 Mpa,0.125 Mpa,0.128 Mpa,0.124 Mpa,0 Mpa,0.121 Mpa,0.124 Mpa,0.122 Mpa,1.02 Mpa,0 Mpa,0.118 Mpa,0.117 Mpa,0.121 Mpa,0.117 Mpa,0 Mpa,0.122 Mpa,0.123 Mpa,0.859 Mpa,0.124 Mpa,0.00774 Mpa,1619 RPM
2026-08-22 19:00:00,0.120 Mpa,0.122 Mpa,0.122 Mpa,0.122 Mpa,0 Mpa,0.119 Mpa,0.116 Mpa,0.119 Mpa,1.02 Mpa,0 Mpa,0.123 Mpa,0.120 Mpa,0.122 Mpa,0.119 Mpa,0 Mpa,0.122 Mpa,0.126 Mpa,0.123 Mpa,0.124 Mpa,,0.116 Mpa,0.115 Mpa,0.116 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.119 Mpa,0.118 Mpa,0.120 Mpa,0 Mpa,0.129 Mpa,0.129 Mpa,0.129 Mpa,0.128 Mpa,0 Mpa,0.128 Mpa,0.129 Mpa,0.132 Mpa,0.127 Mpa,0 Mpa,0.125 Mpa,0.130 Mpa,0.126 Mpa,1.02 Mpa,0 Mpa,0.121 Mpa,0.120 Mpa,0.123 Mpa,0.119 Mpa,0 Mpa,0.123 Mpa,0.124 Mpa,0.859 Mpa,0.125 Mpa,0 Mpa,1802 RPM
2026-08-22 21:00:00,0.122 Mpa,0.123 Mpa,0.123 Mpa,0.124 Mpa,0 Mpa,0.120 Mpa,0.118 Mpa,0.120 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.116 Mpa,0.120 Mpa,0.116 Mpa,0 Mpa,0.120 Mpa,0.123 Mpa,0.120 Mpa,0.121 Mpa,,0.119 Mpa,0.116 Mpa,0.118 Mpa,1.02 Mpa,0 Mpa,0.119 Mpa,0.120 Mpa,0.118 Mpa,0.120 Mpa,0.0103 Mpa,0.126 Mpa,0.126 Mpa,0.125 Mpa,0.125 Mpa,0 Mpa,0.125 Mpa,0.126 Mpa,0.128 Mpa,0.124 Mpa,0 Mpa,0.124 Mpa,0.128 Mpa,0.126 Mpa,1.02 Mpa,0 Mpa,0.120 Mpa,0.118 Mpa,0.122 Mpa,0.118 Mpa,0 Mpa,0.124 Mpa,0.125 Mpa,0.833 Mpa,0.127 Mpa,0 Mpa,1801 RPM
