"Time","P_BW - I45","P_BW - I49","P_BW - I50","P_BW - I52","P_BW - I53","P_BW - I54","P_BW - I55","P_BW - I56","P_BW - I57","P_BW - I58","%BW - I45","%BW - I49","%BW - I50","%BW - I52","%BW - I53","%BW - I54","%BW - I55","%BW - I56","%BW - I57","%BW - I58"
2026-09-01 07:00:00,0.134 Mpa,,0.155 Mpa,0.0814 Mpa,0.0368 Mpa,0.0956 Mpa,0.921 Mpa,0.163 Mpa,0.155 Mpa,0.125 Mpa,3.93%,,4.36%,2.46%,1.11%,2.79%,28.1%,4.17%,4.50%,3.27%
2026-09-01 09:00:00,0.111 Mpa,,0.152 Mpa,0.178 Mpa,0.000182 Mpa,0.118 Mpa,0.322 Mpa,0.124 Mpa,0.285 Mpa,0.0685 Mpa,3.07%,,4.86%,5.69%,0.00101%,3.50%,10.5%,3.05%,8.51%,1.69%
2026-09-01 11:00:00,0.0977 Mpa,,0.0875 Mpa,0.183 Mpa,,0.145 Mpa,0.351 Mpa,0.112 Mpa,0.0780 Mpa,0.0954 Mpa,2.65%,,2.76%,5.96%,,4.81%,11.3%,3.17%,2.31%,2.63%
2026-09-01 13:00:00,0.111 Mpa,,0.0856 Mpa,0.0869 Mpa,,0.103 Mpa,0.299 Mpa,0.102 Mpa,0.0542 Mpa,0.141 Mpa,3.22%,,2.75%,2.74%,,3.50%,10.0%,2.60%,1.47%,3.98%
2026-09-01 15:00:00,0.0871 Mpa,,0.482 Mpa,0.357 Mpa,,0.118 Mpa,0.147 Mpa,0.222 Mpa,0.194 Mpa,0.298 Mpa,2.41%,,15.3%,10.9%,,3.79%,4.97%,6.29%,5.76%,8.08%
2026-09-01 17:00:00,0.126 Mpa,,0.218 Mpa,0.146 Mpa,,0.136 Mpa,0.0690 Mpa,0.0716 Mpa,0 Mpa,0.499 Mpa,3.82%,,5.57%,4.36%,,5.05%,2.37%,1.48%,0%,13.2%
2026-09-01 19:00:00,0.00148 Mpa,,0.244 Mpa,0.132 Mpa,,,0 Mpa,0.0240 Mpa,,,0.0803%,,6.64%,4.01%,,,0%,0%,,
2026-09-01 21:00:00,0.0147 Mpa,,0.0184 Mpa,0.0242 Mpa,,,0.0748 Mpa,0.0240 Mpa,,0.140 Mpa,0.937%,,0.539%,0.784%,,,2.14%,0%,,3.47%
2026-09-01 23:00:00,0.123 Mpa,,0 Mpa,0.0188 Mpa,,,0.136 Mpa,0.0275 Mpa,,0.0271 Mpa,3.57%,,0%,0.573%,,,4.62%,0.222%,,0.559%
2026-09-02 01:00:00,0.147 Mpa,,0.00220 Mpa,0.0574 Mpa,,,0.0836 Mpa,0.195 Mpa,0.226 Mpa,0.270 Mpa,4.32%,,0%,1.65%,,,2.85%,5.75%,6.06%,7.13%
2026-09-02 03:00:00,0.198 Mpa,,0.0421 Mpa,0.0672 Mpa,,,0.523 Mpa,0.142 Mpa,0.100 Mpa,0.189 Mpa,5.83%,,1.24%,2.00%,,,16.0%,3.88%,2.88%,4.97%
2026-09-02 05:00:00,0.0993 Mpa,,0.253 Mpa,0.0259 Mpa,0 Mpa,,0.101 Mpa,0.103 Mpa,0.489 Mpa,0.155 Mpa,2.82%,,7.42%,1.05%,0%,,3.35%,2.68%,14.0%,4.14%
2026-09-02 07:00:00,0.263 Mpa,,0.0606 Mpa,0.138 Mpa,,,0.106 Mpa,0.0944 Mpa,0.0824 Mpa,0.0575 Mpa,8.28%,,1.78%,4.59%,,,3.77%,2.12%,2.21%,1.44%
2026-09-02 09:00:00,0.280 Mpa,,0.0800 Mpa,0.210 Mpa,0 Mpa,,0.125 Mpa,0.171 Mpa,0.0934 Mpa,0.0241 Mpa,7.95%,,2.46%,6.70%,0%,,4.31%,4.42%,2.53%,0.626%
2026-09-02 11:00:00,0.424 Mpa,,0.415 Mpa,0.0915 Mpa,0.0695 Mpa,0.662 Mpa,0.0715 Mpa,0.119 Mpa,0.0591 Mpa,0.0697 Mpa,12.8%,,13.1%,3.26%,2.13%,19.3%,2.41%,2.92%,1.55%,1.94%
2026-09-02 13:00:00,0.237 Mpa,,0.0122 Mpa,0.200 Mpa,0.0553 Mpa,0.0293 Mpa,0.258 Mpa,0.115 Mpa,0.0732 Mpa,0.0860 Mpa,7.51%,,0.256%,6.07%,2.05%,0.683%,8.70%,2.92%,2.01%,2.30%
2026-09-02 15:00:00,0.531 Mpa,0 Mpa,0.0525 Mpa,0.136 Mpa,0.169 Mpa,0.0761 Mpa,0.394 Mpa,0.158 Mpa,0.0854 Mpa,0.127 Mpa,20.4%,0%,1.64%,4.34%,6.52%,1.61%,13.3%,4.27%,2.39%,3.49%
2026-09-02 17:00:00,0.165 Mpa,0 Mpa,0.0575 Mpa,0.102 Mpa,0.0695 Mpa,0.119 Mpa,0.236 Mpa,0.131 Mpa,0.0570 Mpa,0.0733 Mpa,6.06%,0%,1.82%,3.16%,2.41%,3.63%,8.38%,3.86%,1.63%,2.12%
2026-09-02 19:00:00,0.0739 Mpa,,0.0227 Mpa,0.117 Mpa,0.159 Mpa,0.102 Mpa,,0.131 Mpa,0.0671 Mpa,0.114 Mpa,2.32%,,0.643%,3.63%,5.44%,3.20%,,4.17%,1.93%,3.21%
2026-09-02 21:00:00,0.123 Mpa,,0.0745 Mpa,0.111 Mpa,0.107 Mpa,0.120 Mpa,,0.0932 Mpa,0.0486 Mpa,0.0562 Mpa,3.67%,,2.21%,3.43%,3.56%,3.84%,,2.96%,1.36%,1.46%
2026-09-02 23:00:00,0.0958 Mpa,0.0995 Mpa,0.205 Mpa,0.143 Mpa,0.144 Mpa,0.112 Mpa,0.196 Mpa,0.268 Mpa,0.120 Mpa,0.0699 Mpa,2.98%,3.14%,6.65%,4.53%,4.71%,3.89%,6.20%,8.32%,3.55%,1.95%
2026-09-03 01:00:00,0.111 Mpa,0 Mpa,0.582 Mpa,0.131 Mpa,0.131 Mpa,0.0665 Mpa,0.128 Mpa,0.0986 Mpa,0.292 Mpa,0.0996 Mpa,3.52%,0%,15.4%,3.99%,4.17%,2.13%,4.34%,2.83%,8.86%,2.72%
2026-09-03 03:00:00,0.103 Mpa,0.0615 Mpa,0.185 Mpa,0.152 Mpa,0.132 Mpa,0.129 Mpa,0.141 Mpa,0.0498 Mpa,0.0439 Mpa,0.0731 Mpa,3.52%,1.92%,6.18%,4.46%,4.83%,4.51%,4.95%,1.02%,1.16%,1.90%
2026-09-03 05:00:00,0.108 Mpa,0.0565 Mpa,0.112 Mpa,0.139 Mpa,0.107 Mpa,0.179 Mpa,0.0662 Mpa,0.109 Mpa,0.0885 Mpa,0.144 Mpa,3.29%,1.73%,3.58%,4.28%,3.84%,5.59%,2.42%,2.93%,2.48%,4.00%
2026-09-03 07:00:00,0.0719 Mpa,0.191 Mpa,0.0235 Mpa,0.0854 Mpa,0.207 Mpa,0.341 Mpa,0.0772 Mpa,0.0816 Mpa,0.0551 Mpa,0.0737 Mpa,2.50%,5.91%,0.595%,2.71%,6.91%,9.96%,2.53%,2.10%,1.51%,1.94%
2026-09-03 09:00:00,0.144 Mpa,0.225 Mpa,0.0140 Mpa,0.107 Mpa,0.0949 Mpa,0.0842 Mpa,0.0719 Mpa,0.189 Mpa,0.176 Mpa,0.107 Mpa,5.26%,7.22%,0.463%,3.46%,3.46%,2.31%,2.34%,5.14%,5.32%,3.06%
2026-09-03 11:00:00,0.339 Mpa,0.245 Mpa,0.0853 Mpa,0.189 Mpa,0.138 Mpa,0.173 Mpa,0.0548 Mpa,0.244 Mpa,0.199 Mpa,0.110 Mpa,10.5%,7.80%,2.99%,5.77%,4.94%,4.96%,1.93%,7.04%,6.09%,3.23%
2026-09-03 13:00:00,0.190 Mpa,0.174 Mpa,0.0998 Mpa,0.107 Mpa,0.238 Mpa,0.117 Mpa,0.0731 Mpa,0.105 Mpa,0.145 Mpa,0.0746 Mpa,6.04%,5.46%,3.19%,3.13%,8.43%,3.69%,2.59%,2.49%,4.43%,2.28%
2026-09-03 15:00:00,0.0929 Mpa,0.119 Mpa,0.118 Mpa,0.0139 Mpa,0.0972 Mpa,0.131 Mpa,0.0954 Mpa,0.0206 Mpa,0.116 Mpa,0.0640 Mpa,3.15%,3.75%,3.62%,0.504%,3.53%,4.39%,3.31%,0.257%,3.44%,1.74%
2026-09-03 17:00:00,0.0599 Mpa,0.0780 Mpa,0.0836 Mpa,0.0784 Mpa,0.0524 Mpa,0.146 Mpa,0.0881 Mpa,,0.158 Mpa,0.100 Mpa,1.71%,2.38%,2.53%,2.32%,1.90%,5.06%,3.12%,,4.74%,2.68%
2026-09-03 19:00:00,0.217 Mpa,0.0907 Mpa,0.0219 Mpa,0.163 Mpa,0.0620 Mpa,0.125 Mpa,0.0982 Mpa,,0.0920 Mpa,0.167 Mpa,6.21%,2.88%,0.592%,4.93%,2.65%,4.38%,3.37%,,2.78%,4.58%
2026-09-03 21:00:00,0.167 Mpa,0.0777 Mpa,0.00557 Mpa,0.111 Mpa,0.0412 Mpa,0.234 Mpa,0.0764 Mpa,,0.108 Mpa,0.0656 Mpa,4.63%,2.45%,0.211%,3.38%,1.86%,8.47%,2.70%,,3.25%,1.67%
2026-09-03 23:00:00,0.175 Mpa,0.0255 Mpa,0.0827 Mpa,0.0318 Mpa,0.0568 Mpa,0.0591 Mpa,0.163 Mpa,0.196 Mpa,0.100 Mpa,0.0658 Mpa,5.04%,0.732%,2.69%,0.916%,2.27%,2.13%,5.34%,5.33%,2.85%,1.73%
2026-09-04 01:00:00,0.278 Mpa,0.186 Mpa,0.0251 Mpa,0.231 Mpa,0.167 Mpa,0.191 Mpa,0.0592 Mpa,0.00225 Mpa,0.0725 Mpa,0.0474 Mpa,8.15%,5.59%,0.717%,6.74%,6.50%,6.27%,2.04%,0%,2.15%,1.29%
2026-09-04 03:00:00,0.306 Mpa,0.107 Mpa,0.0194 Mpa,0.138 Mpa,0.104 Mpa,0.147 Mpa,0.106 Mpa,,0.115 Mpa,0.245 Mpa,8.81%,3.39%,0.588%,4.33%,3.85%,4.75%,3.67%,,3.51%,6.73%
2026-09-04 05:00:00,0.0604 Mpa,0.101 Mpa,0.0143 Mpa,0.149 Mpa,0.0827 Mpa,0.0704 Mpa,0.0897 Mpa,,0.0620 Mpa,0.185 Mpa,1.78%,3.45%,0.356%,4.76%,3.10%,2.20%,3.08%,,1.74%,5.13%
2026-09-04 07:00:00,0.0468 Mpa,0.145 Mpa,0.219 Mpa,0.226 Mpa,0.104 Mpa,0.0888 Mpa,0.0682 Mpa,,0.0876 Mpa,0.150 Mpa,1.23%,4.85%,6.86%,7.55%,3.65%,2.40%,2.14%,,2.56%,4.28%
2026-09-04 09:00:00,0.0958 Mpa,0.0897 Mpa,0.0783 Mpa,0.111 Mpa,0.102 Mpa,0.0959 Mpa,0.154 Mpa,,0.0622 Mpa,0.176 Mpa,2.67%,3.15%,2.44%,3.43%,3.77%,3.24%,4.95%,,1.80%,4.98%
2026-09-04 11:00:00,0.145 Mpa,0.149 Mpa,0.145 Mpa,0.0443 Mpa,0.154 Mpa,0.120 Mpa,0.111 Mpa,,0.0516 Mpa,0.0974 Mpa,4.21%,4.98%,4.42%,1.33%,6.11%,3.45%,3.78%,,1.47%,2.76%
2026-09-04 13:00:00,0.0346 Mpa,0.0833 Mpa,0.0697 Mpa,0.0280 Mpa,0.0229 Mpa,0.0945 Mpa,0.0612 Mpa,,0.0614 Mpa,0.121 Mpa,1.11%,3.13%,2.27%,0.721%,0.908%,2.51%,2.04%,,1.78%,3.41%
2026-09-04 15:00:00,0.0747 Mpa,0.125 Mpa,0.117 Mpa,0.0485 Mpa,0.124 Mpa,0.0702 Mpa,0.0828 Mpa,0.0767 Mpa,0.0606 Mpa,0.157 Mpa,2.62%,4.44%,3.71%,1.36%,4.53%,1.86%,2.68%,1.80%,1.81%,4.35%
2026-09-04 17:00:00,0.107 Mpa,0.0736 Mpa,0.0819 Mpa,0.00914 Mpa,0.127 Mpa,0.145 Mpa,0.216 Mpa,0.0933 Mpa,0.0973 Mpa,0.205 Mpa,3.62%,3.06%,2.73%,0.262%,4.64%,4.76%,7.15%,1.88%,3.30%,5.69%
2026-09-04 19:00:00,0.0907 Mpa,0.103 Mpa,0.0183 Mpa,0 Mpa,0.105 Mpa,0.0669 Mpa,0.142 Mpa,0.0519 Mpa,0.0861 Mpa,0.101 Mpa,3.70%,3.18%,0.560%,0%,3.77%,2.19%,4.72%,0.758%,2.51%,2.66%
2026-09-04 21:00:00,0.0935 Mpa,0.112 Mpa,0.0262 Mpa,0.0660 Mpa,0.0531 Mpa,0.0554 Mpa,0.195 Mpa,0.243 Mpa,0.0539 Mpa,0.0868 Mpa,3.55%,3.31%,0.862%,1.70%,1.85%,1.80%,6.52%,6.59%,1.39%,2.42%
2026-09-04 23:00:00,0.118 Mpa,0.365 Mpa,0.113 Mpa,0.0808 Mpa,0.00224 Mpa,0.117 Mpa,0.182 Mpa,0.165 Mpa,0.163 Mpa,0.0436 Mpa,3.70%,11.2%,3.54%,2.30%,0%,4.21%,6.01%,4.35%,4.64%,1.16%
2026-09-05 01:00:00,0.00867 Mpa,0.0441 Mpa,0.0438 Mpa,0.145 Mpa,0.0673 Mpa,0.0408 Mpa,0.0646 Mpa,0.0884 Mpa,0.0366 Mpa,0.312 Mpa,0.167%,1.30%,1.28%,4.67%,2.63%,1.32%,2.10%,2.04%,0.927%,8.60%
2026-09-05 03:00:00,0.0494 Mpa,0.0654 Mpa,0.0324 Mpa,0.153 Mpa,0.0679 Mpa,0.0874 Mpa,0.0324 Mpa,0.104 Mpa,0.162 Mpa,0.00963 Mpa,1.52%,2.11%,1.04%,4.98%,2.68%,2.97%,1.06%,2.35%,4.85%,0.396%
2026-09-05 05:00:00,0.247 Mpa,0.147 Mpa,0.0818 Mpa,0.104 Mpa,0.0570 Mpa,0.0595 Mpa,0.105 Mpa,0.0576 Mpa,0.172 Mpa,,7.83%,4.41%,2.43%,3.32%,2.06%,2.08%,3.40%,1.14%,5.21%,
2026-09-05 07:00:00,0.195 Mpa,0.215 Mpa,0.125 Mpa,0.0571 Mpa,0.103 Mpa,0.0769 Mpa,0.0813 Mpa,0.0631 Mpa,0.0926 Mpa,,5.65%,6.33%,3.84%,2.65%,3.06%,2.51%,2.65%,1.59%,2.85%,
2026-09-05 09:00:00,0.158 Mpa,0.0903 Mpa,0.0628 Mpa,0.0659 Mpa,0.0669 Mpa,0.0322 Mpa,0.119 Mpa,0.0614 Mpa,0.181 Mpa,,5.09%,2.81%,1.83%,2.37%,1.93%,1.17%,3.93%,1.49%,5.76%,
2026-09-05 11:00:00,0.153 Mpa,0.0873 Mpa,0.0258 Mpa,0.0884 Mpa,0.246 Mpa,0.114 Mpa,0.141 Mpa,0.128 Mpa,0.349 Mpa,0.0853 Mpa,4.72%,2.67%,0.655%,2.78%,8.51%,4.03%,4.70%,3.54%,11.4%,2.41%
2026-09-05 13:00:00,0.216 Mpa,0.0782 Mpa,0.0780 Mpa,0.0756 Mpa,0.0709 Mpa,0.0286 Mpa,0.225 Mpa,0.107 Mpa,0.282 Mpa,,6.55%,2.40%,2.38%,2.37%,2.72%,0.739%,7.41%,2.80%,9.00%,
2026-09-05 15:00:00,0.226 Mpa,0.0265 Mpa,0.122 Mpa,0.0781 Mpa,0.0747 Mpa,0.0320 Mpa,0.0512 Mpa,0.152 Mpa,0.132 Mpa,,6.77%,0.736%,3.83%,2.38%,2.71%,0.774%,1.69%,4.39%,4.24%,
2026-09-05 17:00:00,0.154 Mpa,0.0338 Mpa,0.0765 Mpa,0.104 Mpa,0.0622 Mpa,0.0669 Mpa,0.115 Mpa,0.109 Mpa,0.319 Mpa,,5.35%,1.30%,2.37%,3.49%,2.40%,2.23%,3.84%,3.03%,9.90%,
2026-09-05 19:00:00,0.111 Mpa,0.146 Mpa,0.0170 Mpa,0.0733 Mpa,0.0997 Mpa,0.147 Mpa,0.150 Mpa,0.107 Mpa,0.136 Mpa,,3.57%,4.89%,0.588%,2.60%,3.80%,5.16%,4.87%,2.80%,4.14%,
2026-09-05 21:00:00,0.0908 Mpa,0.139 Mpa,0.0686 Mpa,0.0734 Mpa,0.0861 Mpa,0.127 Mpa,0.139 Mpa,0.137 Mpa,0.144 Mpa,,3.56%,4.67%,2.00%,2.37%,3.27%,4.46%,4.60%,3.70%,4.41%,
2026-09-05 23:00:00,0.109 Mpa,0.0712 Mpa,0.131 Mpa,0.0727 Mpa,0.0492 Mpa,0.0878 Mpa,0.250 Mpa,0.0851 Mpa,0.234 Mpa,,4.12%,2.80%,3.82%,2.47%,1.84%,2.96%,7.99%,2.18%,7.25%,
2026-09-06 01:00:00,0.106 Mpa,0.0348 Mpa,0.552 Mpa,0.200 Mpa,0.0451 Mpa,0.0915 Mpa,0.0995 Mpa,0.0815 Mpa,0.134 Mpa,0.0198 Mpa,2.92%,0.992%,16.9%,6.01%,1.48%,3.18%,3.30%,1.96%,4.00%,0.477%
2026-09-06 03:00:00,0.158 Mpa,0.0642 Mpa,0.352 Mpa,0.0294 Mpa,0.0783 Mpa,0.0935 Mpa,0.0775 Mpa,0.210 Mpa,0.154 Mpa,0.153 Mpa,5.82%,2.13%,10.6%,1.13%,2.58%,3.26%,2.50%,5.93%,4.57%,3.87%
2026-09-06 05:00:00,0.146 Mpa,0.106 Mpa,0.171 Mpa,0.0602 Mpa,0.0843 Mpa,0.0553 Mpa,0.148 Mpa,0.130 Mpa,0.104 Mpa,0.110 Mpa,4.73%,3.56%,5.29%,2.20%,3.02%,2.10%,4.76%,2.99%,2.93%,2.99%
2026-09-06 07:00:00,0.0788 Mpa,0.0885 Mpa,0.279 Mpa,0.0713 Mpa,0.0854 Mpa,0.0931 Mpa,0.0555 Mpa,0.132 Mpa,0.470 Mpa,0.0953 Mpa,2.39%,2.67%,8.82%,2.23%,3.09%,3.22%,1.73%,3.41%,15.1%,2.61%
2026-09-06 09:00:00,0.0771 Mpa,0.127 Mpa,0.366 Mpa,0.0675 Mpa,0.0824 Mpa,0.112 Mpa,0.211 Mpa,0.0901 Mpa,0.130 Mpa,0.127 Mpa,2.36%,3.93%,11.1%,2.15%,3.10%,3.76%,6.96%,2.15%,4.17%,3.56%
2026-09-06 11:00:00,0.0698 Mpa,0.200 Mpa,0.200 Mpa,0.0798 Mpa,0.0929 Mpa,0.0896 Mpa,0.0489 Mpa,0.175 Mpa,0.175 Mpa,0.0675 Mpa,2.27%,6.07%,6.49%,2.55%,3.22%,3.30%,1.55%,4.70%,5.51%,1.92%
2026-09-06 13:00:00,0.153 Mpa,0.150 Mpa,0.0776 Mpa,0.254 Mpa,0.132 Mpa,0.495 Mpa,0.139 Mpa,0.194 Mpa,0.271 Mpa,0.275 Mpa,5.51%,4.57%,2.26%,7.70%,4.91%,17.1%,4.53%,5.36%,8.66%,7.69%
2026-09-06 15:00:00,0.124 Mpa,0.0222 Mpa,0.203 Mpa,0.0915 Mpa,0.124 Mpa,0.0299 Mpa,0.0814 Mpa,0.0643 Mpa,0.396 Mpa,0.143 Mpa,4.53%,0.698%,6.52%,2.65%,4.52%,0.856%,2.66%,1.54%,11.9%,4.11%
2026-09-06 17:00:00,0.197 Mpa,0.0815 Mpa,0.259 Mpa,0.175 Mpa,0.113 Mpa,0.139 Mpa,0.146 Mpa,0.138 Mpa,0.232 Mpa,0.237 Mpa,7.51%,2.69%,8.17%,5.48%,4.00%,4.38%,4.86%,3.67%,7.17%,6.79%
2026-09-06 19:00:00,0.0873 Mpa,0.119 Mpa,0.0474 Mpa,0.0523 Mpa,0.0896 Mpa,0.0767 Mpa,0.0978 Mpa,0.152 Mpa,0.0462 Mpa,0.110 Mpa,3.34%,4.36%,1.43%,1.87%,3.31%,2.24%,3.17%,4.15%,1.32%,3.20%
2026-09-06 21:00:00,0.0922 Mpa,0.0613 Mpa,0.0802 Mpa,0.0572 Mpa,0.133 Mpa,0.105 Mpa,0.126 Mpa,0.0884 Mpa,0.117 Mpa,0.0655 Mpa,4.57%,2.39%,2.84%,1.99%,4.80%,3.48%,4.00%,2.27%,3.59%,1.83%
2026-09-06 23:00:00,0.0806 Mpa,0.0503 Mpa,0.0817 Mpa,0.113 Mpa,0.118 Mpa,0.0968 Mpa,0.103 Mpa,0.0685 Mpa,0.544 Mpa,0.121 Mpa,3.42%,2.16%,2.58%,4.12%,4.35%,3.13%,3.36%,1.46%,16.8%,3.43%
2026-09-07 01:00:00,0.219 Mpa,0.0920 Mpa,0.273 Mpa,0.0785 Mpa,0.0993 Mpa,0.0573 Mpa,0.152 Mpa,0.0916 Mpa,0.239 Mpa,0.121 Mpa,7.83%,2.98%,8.27%,2.27%,3.57%,1.70%,5.01%,2.30%,7.63%,3.41%
2026-09-07 03:00:00,0.0731 Mpa,0.233 Mpa,0.278 Mpa,0.329 Mpa,0.115 Mpa,0.0794 Mpa,0.130 Mpa,0.0886 Mpa,0.114 Mpa,0.205 Mpa,2.07%,7.58%,8.99%,9.57%,4.08%,2.63%,4.34%,2.17%,3.80%,5.73%
2026-09-07 05:00:00,0.208 Mpa,0.0965 Mpa,0.252 Mpa,0.0647 Mpa,0.127 Mpa,0.0786 Mpa,0.167 Mpa,0.304 Mpa,0.119 Mpa,0.0919 Mpa,6.10%,3.40%,8.23%,1.84%,4.45%,2.65%,5.47%,8.32%,3.71%,2.64%
2026-09-07 07:00:00,0.0946 Mpa,0.0696 Mpa,0.0464 Mpa,0.334 Mpa,0.0638 Mpa,0.0437 Mpa,0.0432 Mpa,0.190 Mpa,0.155 Mpa,0 Mpa,2.97%,2.21%,1.34%,10.1%,2.35%,1.76%,1.43%,5.20%,5.04%,0.760%
2026-09-07 09:00:00,0.108 Mpa,0.0568 Mpa,0.111 Mpa,0.0702 Mpa,0.137 Mpa,0.156 Mpa,0.150 Mpa,0.133 Mpa,0.245 Mpa,0.0767 Mpa,4.60%,1.85%,3.16%,2.14%,5.03%,5.35%,4.75%,3.51%,7.91%,2.01%
2026-09-07 11:00:00,0.169 Mpa,0.0294 Mpa,0.181 Mpa,0.183 Mpa,0.208 Mpa,0.114 Mpa,0.0624 Mpa,0.145 Mpa,0.347 Mpa,0.139 Mpa,7.07%,0.951%,5.69%,5.45%,7.39%,3.97%,2.09%,3.84%,10.4%,3.70%
2026-09-07 13:00:00,0.0999 Mpa,0.124 Mpa,0.192 Mpa,0.0821 Mpa,0.130 Mpa,0.0531 Mpa,0.0469 Mpa,0.109 Mpa,0.128 Mpa,0.0734 Mpa,4.18%,3.78%,6.11%,2.42%,4.79%,1.55%,1.69%,3.19%,4.03%,1.98%
2026-09-07 15:00:00,0.158 Mpa,0.0699 Mpa,0.0852 Mpa,0.0858 Mpa,0.0640 Mpa,0.0568 Mpa,0.0218 Mpa,0.157 Mpa,0.126 Mpa,0.0928 Mpa,4.96%,2.17%,2.51%,2.79%,2.44%,1.39%,0.689%,4.50%,3.78%,2.49%
2026-09-07 17:00:00,0.106 Mpa,0.0710 Mpa,0.0468 Mpa,0.113 Mpa,0.278 Mpa,0.0618 Mpa,0.0523 Mpa,0.188 Mpa,0.586 Mpa,0.0784 Mpa,3.35%,2.25%,1.41%,3.76%,9.81%,1.71%,1.68%,5.32%,16.1%,2.19%
2026-09-07 19:00:00,0.115 Mpa,0.180 Mpa,0.133 Mpa,0.0512 Mpa,0.228 Mpa,0.0576 Mpa,0.0309 Mpa,0.101 Mpa,,0.0632 Mpa,3.74%,5.92%,4.08%,1.60%,7.89%,1.29%,1.01%,2.64%,,1.90%
2026-09-07 21:00:00,0.157 Mpa,0.238 Mpa,0.115 Mpa,0.0614 Mpa,0.122 Mpa,0.114 Mpa,0.161 Mpa,0.0941 Mpa,0.841 Mpa,0.0979 Mpa,5.66%,8.18%,3.73%,1.92%,4.55%,1.91%,5.37%,2.44%,23.8%,2.93%
2026-09-07 23:00:00,0.0724 Mpa,0.158 Mpa,0.237 Mpa,0.0824 Mpa,0.143 Mpa,0.213 Mpa,0.0491 Mpa,0.103 Mpa,0.146 Mpa,0.0412 Mpa,2.65%,5.40%,7.35%,2.92%,5.19%,6.61%,1.54%,2.76%,4.26%,1.16%
2026-09-08 01:00:00,0.112 Mpa,0.251 Mpa,0.301 Mpa,0.150 Mpa,0.0783 Mpa,0.0716 Mpa,0.0452 Mpa,0.123 Mpa,0.145 Mpa,0.275 Mpa,3.82%,8.63%,9.07%,4.52%,2.75%,2.13%,1.42%,3.52%,4.36%,7.87%
2026-09-08 03:00:00,0.125 Mpa,0.153 Mpa,0.0516 Mpa,0.0321 Mpa,0.104 Mpa,0.134 Mpa,0.0860 Mpa,0.139 Mpa,0.142 Mpa,0.0635 Mpa,3.68%,5.25%,1.43%,0.972%,3.50%,2.55%,2.83%,3.77%,4.44%,1.76%
2026-09-08 05:00:00,0.203 Mpa,0.150 Mpa,,0.0342 Mpa,0.0613 Mpa,0.189 Mpa,0.0897 Mpa,0.0851 Mpa,0.284 Mpa,0.119 Mpa,5.99%,4.80%,,0.920%,2.06%,5.71%,2.95%,2.33%,8.47%,3.27%
2026-09-08 07:00:00,0.104 Mpa,0.0919 Mpa,,0.0703 Mpa,0.0883 Mpa,0.0997 Mpa,0.122 Mpa,0.0638 Mpa,0.0704 Mpa,0.0777 Mpa,2.97%,2.73%,,2.10%,2.67%,2.44%,4.25%,1.38%,1.93%,2.17%
2026-09-08 09:00:00,0.0971 Mpa,0.0511 Mpa,,0.0889 Mpa,0.153 Mpa,0.0545 Mpa,0.0832 Mpa,0.0647 Mpa,0.0745 Mpa,0.111 Mpa,2.87%,1.62%,,2.73%,5.63%,1.59%,3.00%,1.42%,2.13%,3.11%
2026-09-08 11:00:00,0.196 Mpa,0.0826 Mpa,,0.160 Mpa,0.150 Mpa,0.321 Mpa,0.0706 Mpa,0.0878 Mpa,0.162 Mpa,0.0976 Mpa,6.07%,2.61%,,4.84%,5.52%,9.68%,2.52%,2.16%,5.01%,2.77%
2026-09-08 13:00:00,0.141 Mpa,0.106 Mpa,,0.0483 Mpa,0.112 Mpa,0.119 Mpa,0.173 Mpa,0.0752 Mpa,0.0729 Mpa,0.0831 Mpa,4.24%,3.58%,,1.44%,4.06%,3.09%,6.30%,1.85%,2.16%,2.47%
2026-09-08 15:00:00,0.144 Mpa,0.0988 Mpa,,0.0985 Mpa,0.0600 Mpa,0.0777 Mpa,0.112 Mpa,0.128 Mpa,0.0952 Mpa,0.0515 Mpa,4.44%,3.34%,,3.04%,2.19%,2.20%,3.80%,3.28%,2.79%,1.32%
2026-09-08 17:00:00,0.177 Mpa,0.105 Mpa,,0.111 Mpa,0.0615 Mpa,0.0870 Mpa,0.0857 Mpa,0.0805 Mpa,0.129 Mpa,0.0878 Mpa,5.48%,3.47%,,3.74%,2.13%,2.67%,2.96%,1.94%,3.90%,2.55%
2026-09-08 19:00:00,0.215 Mpa,0.0218 Mpa,,0.0855 Mpa,0.150 Mpa,0.191 Mpa,0.0587 Mpa,0.232 Mpa,0.205 Mpa,0.0539 Mpa,6.92%,0.710%,,2.59%,5.60%,6.67%,1.86%,6.47%,6.68%,1.40%
2026-09-08 21:00:00,0.162 Mpa,0.164 Mpa,,0.187 Mpa,0.0771 Mpa,0.105 Mpa,0.0753 Mpa,0.238 Mpa,0.117 Mpa,0.146 Mpa,5.20%,5.31%,,5.67%,2.91%,3.22%,2.50%,6.57%,3.74%,4.13%
2026-09-08 23:00:00,0.221 Mpa,0.0707 Mpa,,0.348 Mpa,0.188 Mpa,0.252 Mpa,0.111 Mpa,0.404 Mpa,0.183 Mpa,0.136 Mpa,6.65%,2.16%,,10.5%,6.79%,7.44%,3.65%,11.3%,5.48%,3.86%
